id,time,title,content,info
319,2018-06-02,《NBA 2K18》K18国行 简体中文版（含1.03补丁）,waterloo800 投稿，之前有问题的可以试试这个。您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。链接：http://pan.baidu.com/s/18HqWOHY3WjjK7wPPXRebnQ  密码：uuf2(已编辑)NBA2K18国行+1.03的版本我重启用RAR打包了一份，添加了恢复记录和MD5，应该用起来更方便了，链接: http://pan.baidu.com/s/1LRaGeTdQJIU3QyWjbuT2kw 密码: 6vrt解压密码：NBA2K18国行压缩包里有md5文件。英文版来自投稿留言chiyan188 发布于 2018-06-20 09:25:40  回复该评论nba live 18 本体及补丁本人搬运自国外网盘您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。链接：http://pan.baidu.com/s/1Aj64CgbW_syNKpFvQeIUFA   密码：nr8u󰄼 赞 133 赏󰄯 分享,体育竞速
318,2018-06-02,[5.05]《最后的守护者v1.03》中文版,作者： 哈，呵，依！ 505 最后的守护者v1.03_国行中文 含补丁 自dump链接: https://pan.baidu.com/s/1asGuWz4Sm_X7BZZUBZsY0w  密码: kb7d解压密码：说ps4内置不支持3t以上硬盘的别下。,动作类
317,2018-06-02,[5.05]《泰坦之旅 10周年重制版》中文版,5.05 泰坦之旅 中文 10周年重制版 by gz死神bleach您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。系统语言设置为简体中文。安装完后进入游戏报系统存档出错，选择修复系统存档即可跳过继续游戏。链接：http://pan.baidu.com/s/1pFP_uhxulN-kT7qOUdV95g  密码：iiqs解压密码：gz死神bleach感谢死神Dump󰄼 赞 56 赏󰄯 分享,动作类
316,2018-06-02,《生化危机7 黄金版》港版 繁体中文版,……网盘有，分享就失效…………无语这里转自：晴空烈日  5.00 生化危机7黄金版 港版繁中 1.01 解压：3d眩晕7看把你们惯的，感谢原作者。󰄼 赞 262 赏󰄯 分享,动作类
315,2018-06-02,《方舟公园 VR》港版 中文版,"手机发帖凑合看吧方舟 公园VR 港版中文  实机安装测试通过链接：http://pan.baidu.com/s/1n6t2_gGuivR47w3czt7j_g  密码：5rmq本资源由四公主折腾群一剑天提供，本次不加密,请感谢每一位无私的资源提供者!󰄼 赞 11 赏󰄯 分享",动作类
314,2018-06-01,《舞力全开 2017》和《舞力全开 2015》中文版,https://pan.baidu.com/s/1zy6TpG23rFQF8BYWyxMCcg 密码8692转自极模wakaka感谢@Quiwasinge投稿和分享。舞力全开2015国行，解压密码luoo链接:https://pan.baidu.com/s/1ExBK6TiNplJJXDOSb6l05Q  密码:wipj解压密码更新了，感谢Alvin提醒,其他类型
313,2018-06-01,[5.05]《数码宝贝故事 网络侦探 黑客的记忆》中文版,您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1h1Um4l_ZJaszqtgU8Vxgeg  密码：6xhh感谢本站热心朋友肥肥的喵辛苦DUMP和上传。转载请注明来源：www.ksohu.com，谢谢。 英文名称：Digimon Story Cyber Sleuth - Hacker's Memory游戏原名：デジモンストーリー サイバースルゥース ハッカーズメモリー游戏语言：中文(非国行)开发厂商：BNEI发行厂商：BNEI发售日期：2017-12-14本作舞台设定与前作《数码暴龙故事 网络侦探》相同，两个故事发生在同一个世界但本作主要叙述的是“《数码暴龙故事 网络侦探》的另一面”，主人公也顺理成章地换成了新角色，因为某个犯罪事件而被卷入黑客世界的少年。角色的人设则依旧由安田典生负责。而在《数码暴龙故事 网络侦探》中的“Digi-Farm”系统将会同样出现在本作中，超过320只数码兽将会在本作中登场。󰄼 赞 19 赏󰄯 分享,角色扮演
312,2018-06-01,[5.05]《旺达与巨像》中文版,您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/161LQWnzX1TZY-g6SYEpGwg  密码：5x5k感谢本站热心朋友肥肥的喵辛苦DUMP和上传。转载请注明来源：www.ksohu.com，谢谢。英文名称：Shadow of the Colossus / Wander to Kyozou游戏原名：ワンダと巨像游戏语言：中文(非国行)开发厂商：SIE发行厂商：SIE发售日期：2018-02-06《汪达与巨像》以独特的世界观及画风深得玩家赞赏，而且故事设定亦相当不俗，主要讲述主角汪达为了令少女起死回生，于是便决定去到远古之地寻找秘术，但同时亦得知必须解决当地的巨像遗民才可做到，因此汪达便策骑爱驱与巨像展开一场又一场的大战。󰄼 赞 95 赏󰄯 分享,动作类
311,2018-06-01,[5.05]《刀剑神域 夺命凶弹》中文版,您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1BjfpahioJrIQs45MZOJuOQ  密码：of6z感谢本站热心朋友肥肥的喵辛苦DUMP和上传。转载请注明来源：www.ksohu.com，谢谢。 英文名称：Sword Art Online - Fatal Bullet游戏原名：ソードアート オンライン フェイタル バレット游戏语言：中文(非国行)开发厂商：BNEI发行厂商：BNEI发售日期：2018-02-08《SAO 夺命凶弹》是SAO游戏系列的最新作品，这次的游戏将以原作中GGO的世界观作为基础，让玩家体验第三人称角色扮演的游戏魅力。本作采用了第三人称设计+角色扮演的游戏方式进行，玩家在游戏中将会体验到高速的射击动作战斗。在游戏中会有原作中的多种枪械登场，桐人使用的光剑也会出现。故事方面，本作会以和动画版完全不同的原创新故事展开，其中亚丝娜和莉法等角色也会登场参战。不知道原作中“DeathGun”会不会出现呢？󰄼 赞 32 赏󰄯 分享,角色扮演
310,2018-06-01,[5.05]《钠克的大冒险2》中文版,您已评论，请查看如下隐藏内容哦！https://pan.baidu.com/s/1y3LzQkL2HIsAihp0E3_dtg  密码：4iok解压密码：莱恩克斯首次DUMP密码无误，经过测试。推荐用好压解压，感谢@tamakiramimy提醒。DUMP by rainxay，感谢。英文名称：Knack 2 / Knack - Futari no Eiyuu to Kodai Heidan游戏原名：KNACK ふたりの英雄と古代兵団游戏语言：中文(非国行)开发厂商：SIE发行厂商：SIE发售日期：2017-09-05《钠克的大冒险2》是《钠克的大冒险》的后续作，《钠克的大冒险》游戏中主角钠克由巴尔加斯博士开发，负责收集文物的工作。 通常状态是70cm左右的矮人，会透过捕获文物变得更大，最高可达10米。 游戏中的主角吸收到不同的物质，发出不受属性的攻击。󰄼 赞 22 赏󰄯 分享,动作类
309,2018-06-01,[5.05]《龙之皇冠 PRO》中文版,已打1.02补丁，已测试您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。http://pan.baidu.com/s/1ic2nVT0i46yuqNXZoltCeA  密码：5j64解压密码：外星人分享者：  badboyspy 󰄼 赞 91 赏󰄯 分享,动作类
308,2018-06-01,[4.55]《弹丸论破1+2 重置版》中文,BY gz死神bleach系统语言选繁体，装完进游戏提示系统存档错误，跳过即可正常游戏。您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。链接：http://pan.baidu.com/s/1pCWERh_qpR6LJGnDgtDC0Q 密码：un1h解压密码：gz死神bleach󰄼 赞 20 赏󰄯 分享,其他类型
307,2018-06-01,[5.05]NBA2K18 中文版（已测试）,感谢皮皮虾投稿：我是皮皮虾 我重新分享了 您已评论，请查看如下隐藏内容哦！2k18 链接：https://pan.baidu.com/s/15wzVoCkXmIW_yMMOfAiNJA  密码：opg5 密码：皮皮虾不走了感谢哥们有酒不爱喝的反馈，有简繁中文。感谢分享，原作者联系下哈。外国网盘。2K18 USA 版本 测试安装完毕 自带中文 https://filecrypt.cc/Container/8ED83A5CD1.html 󰄼 赞 44 赏󰄯 分享,体育竞速
306,2018-06-01,[5.05]《重力晕眩2》港版繁体中文 v1.11+DLC,您已评论，请查看如下隐藏内容哦！https://pan.baidu.com/s/1gTlS7Qiq0E5ZQHNg1xbs_w  密码：udfe密码见压缩包转自:BTX，感谢分享javascript:;赏󰄯 分享,动作类
304,2018-06-01,《战地4》中文版,感谢perry83920分享！！原文：战地4中文版 没密码...自行用Winrar和7Zip解压没问题.解压后直接PKG文件.希望大家喜欢!您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1lSs6u6n-hp4sd65b_DDhLQ  密码：FL5P󰄼 赞 73 赏󰄯 分享,射击类
303,2018-06-01,《​真三国无双7帝国》中文版,简体中文，带1.01补丁您已评论，请查看如下隐藏内容哦！链接:https://pan.baidu.com/s/1NYQocKLn91SsMY6OOzKwYw  密码:t5xu 解压密码a7254感谢a7254的分享！！󰄼 赞 9 赏󰄯 分享,角色扮演
302,2018-05-31,[5.05]《光明之响 龙奏回音》中文版,您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1NtLS1notrQoQKQxat-j6nA  密码：siip感谢本站热心朋友肥肥的喵辛苦DUMP和上传。转载请注明来源：www.ksohu.com，谢谢。英文名称：Shining Resonance Re:frain / Shining Resonance Refrain游戏原名：シャイニング レゾナンス リフレイン游戏语言：中文(非国行)开发厂商：Sega发行厂商：Sega发售日期：2018-03-29在2014年发售并博得好评的幻想RPG《光明之响》将登陆PS4！全高清、60fps的华丽画面将带来更棒的游戏体验。同时，本作还将收录原版中多达150种以上的DLC内容，其中包含角色的EX事件、追加迷宫、服装等。这就是可体验到所有内容的决定盘《光明之响 龙奏回音》。󰄼 赞 33 赏󰄯 分享,角色扮演
301,2018-05-31,[5.05]《V！勇者别嚣张R》繁体中文版（VR）,您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1nAbzCdDkiO2R_U7GgCNgDQ  密码：tbbq含1.01补丁。感谢本站热心朋友肥肥的喵辛苦DUMP和上传。转载请注明来源：www.ksohu.com，谢谢。 英文名称：V! Yuusha no Kuse ni Namaikida R / No Heroes Allowed! VR游戏原名：V！ 勇者のくせになまいきだ R（ぶい！ ゆうしゃのくせになまいきだ りたーん）游戏语言：英文开发厂商：Acquire发行厂商：SIE发售日期：2017-10-17游戏类型：策略类本作预计将于17年年内发售，将是PS VR的独占作品。󰄼 赞 13 赏󰄯 分享,其他类型
300,2018-05-31,《镜之边缘 催化剂》中文版,Dump BY gz死神bleach，非常感谢分享解压密码：gz死神bleach链接：http://pan.baidu.com/s/1_G4iEytwZ7wlc8h1VjzItg  密码：uwbq󰄼 赞 8 赏󰄯 分享,动作类
299,2018-05-31,《极品飞车20》中文版（密码待确认）,解压密码：皮皮虾不走了感谢分享！密码不对？待确认！您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。链接: http://pan.baidu.com/s/1uX_sAD-2pZo9_LxqsAQFVw   密码: grad󰄼 赞 44 赏󰄯 分享,体育竞速
298,2018-05-31,[5.05]《隐龙传：影踪》国行简体中文,链接：https://pan.baidu.com/s/11IQjjHoxStuWAai767W68g  密码：ievqDump by 我去年买了个表哈，感谢,动作类
297,2018-05-31,[5.05]《龙之信条 黑暗再临》港版 中文版,您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。链接：1nlaB5Ww_930TvaXiziAeGg 密码: p2g8解压密码：gz死神bleachDUMP By gz死神bleach，感谢分享！󰄼 赞 46 赏󰄯 分享,角色扮演
296,2018-05-31,[4.55]《信长野望创造战国立志传》港版 中文版,您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。链接: 1Se7JXpyR6q7k9zVeIzS_eQ 密码: fxjk解压密码：gz死神bleach安装完进游戏提示系统存档出错，选不修复跳过，即可正常游戏。DUMP By gz死神bleach，感谢分享！󰄼 赞 21 赏󰄯 分享,其他类型
295,2018-05-31,[5.05]《最终幻想 纷争》中文版（已发布）,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/1J2azTHFJbQ0G6uF7s909wA 密码: 644u预告：光明之響 汪達巨像 駭客記憶（刚发完纷争的预告，就发布游戏了，有点小任性……）感谢肥肥的喵辛苦DUMP和上传。。（当然，还在DUMP和UPLOADing）转载请注明来源：谢谢。󰄼 赞 50 赏󰄯 分享,格斗类
294,2018-05-31,[5.05]《恶灵附身2》中文版,您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。http://pan.baidu.com/s/1Y8hCBHO1QsUgjsuRG04R7Q 密码: jdy4    解压密码:speedfly英文名称：The Evil Within 2 / Psycho Break 2游戏原名：サイコブレイク2游戏语言：中文(非国行)开发厂商：Tango Gameworks发行厂商：Bethesda Softworks发售日期：2017-10-13《恶灵附身2》是由日本知名游戏制作人三上真司、以及由他所带领的TangoGameworks工作室所制作的一款恐怖生存游戏。感谢热心网友留言，请原作者联系我改来源。󰄼 赞 102 赏󰄯 分享,动作类
293,2018-05-31,[5.05]《菲莉丝的工作室 不思议之旅的炼金术士》中文版,您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1zI9FIbqhSbGdRiU8czkDAw  密码：p0j2本站热心网友肥肥的喵提供。感谢。转账请注明来源，谢谢。󰄼 赞 18 赏󰄯 分享,角色扮演
292,2018-05-31,[5.05]《刺客信条 起源》港中 ,您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。15qIo2MIeW3lP1PbZMez6KQ 密码: h6f8v1.41 含 DLC󰄼 赞 133 赏󰄯 分享,动作类
291,2018-05-31,《蓝色映像 幻舞少女之剑》港版 繁体中文（双DUMP）,蓝色映像 幻舞少女之剑 港版繁体中文带1.01升级补丁您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/16dokR0x7AVORx371aFAQnw  密码：lq2rDumper 老玩家75，感谢您已评论，请查看如下隐藏内容哦！本站热心网友肥肥的喵DUMP版：链接: https://pan.baidu.com/s/1v9cmsgngOnj-7Vr0ZJjpVQ  密码: sxut（单PKG下载）󰄼 赞 15 赏󰄯 分享,角色扮演
290,2018-05-31,《街头霸王30周年》中文版,您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。 http://pan.baidu.com/s/1mn1rBV6fHRQOcdhKbTTiiA备用链接：http://pan.baidu.com/s/1W6KgXxgpgrb49BFxWRuiJg  密码：3118热心网友提供，请原作者联系下修改。󰄼 赞 78 赏󰄯 分享,格斗类
289,2018-05-31,[5.05]《真三国无双8》港版 中文版 v1.04,您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1Q4qHDj53pS7FVgTXNEzRXQ  密码：N6X1密码见网盘来源：热心网友提供。原作者架空人格。󰄼 赞 159 赏󰄯 分享,动作类
288,2018-05-30,《神秘海域：失落的遗产》中文版 v1.08,您已评论，请查看如下隐藏内容哦！找了半天找到了神秘海域：失落的遗产了，之前链接挂了。盘https://pan.baidu.com/s/1Ts4dE8uZVN_gLif5U5bcew  密码nedo链接: https://pan.baidu.com/s/1fUR4r1Ltkoy0uA_qcASC2w 密码: pr7t解压缩密码:TheLastOfUs感谢作者eric，请原作者看到后联系下，修改来源。，请作者联系下。󰄼 赞 147 赏󰄯 分享,射击类
287,2018-05-30,[5.05]《圣剑传说2》中文版,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/1qyPnON3Gc270OpJjnMHqWw  密码: gnef本站热心网友肥肥的喵提供。感谢。转账请注明来源，谢谢。󰄼 赞 51 赏󰄯 分享,角色扮演
286,2018-05-30,[5.05]《孤岛惊魂5》中文版,您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1dgHfIfMtN9EstmkKmc3MRg 密码：e8au作者&解压密码：gz死神bleach英文名称：Far Cry 5游戏语言：中文(非国行)开发厂商：Ubisoft发行厂商：Ubisoft发售日期：2018-03-27《孤岛惊魂5》是一款第一人称射击游戏。《孤岛惊魂5》的可选元素十分新奇，包括“爬满恐龙的侏罗纪小岛”、“科幻风格的星球”、“1960年的越南”、“充满僵尸的死亡岛”、“造访吸血鬼”等等有趣的选项。󰄼 赞 91 赏󰄯 分享,射击类
285,2018-05-30,[5.05]《实况足球2018 》中文版,完全汉化大补v2.0 我爱亿哆哆简介：整合PC版，基于DLC3.0制作，破解版专用。删除了两座不那么完美的球场，加了一些元老脸型，完整世界杯32强球衣，德甲和中超，完全汉化！已知BUG：1.如果语言选择繁体，欧洲和亚洲其他部分球队名字就木有汉化。安装说明：1.删除游戏存档（设定-应用程式保存资料管理-主机储存空间的保存资料-删除）2.删除游戏，重新安装游戏和补丁（已经安装过完全汉化大补v1.0的童鞋直接安装v2.0）。3.进入游戏-系统设定-语言设定-游戏文字-简体中文4.编辑-联赛对阵表-亚洲-将恒大，苏宁，上港调整到中超。开撸~您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。游链接：http://pan.baidu.com/s/1R9Xpi8bh0iNXwgAtoT1sHA    密码：3749完全汉化大补v2.0链接：http://pan.baidu.com/s/12Qf7kwdgTaTkLc0Yisawqw 密码：6038英文名称：Pro Evolution Soccer 2018 / World Soccer Winning Eleven 2018游戏原名：ウイニングイレブン 2018游戏语言：中文(非国行)开发厂商：Konami发行厂商：Konami发售日期：2017-09-14采用FOX引擎打造，主打“真实控球”机制，增强画面，全面采用扫描建模，包括球员、光照、球场、观众、体育场，增加大量角色动画，根据用户操控改变作战的动态AI系统。来源于多玩转存，请原作者看到后联系我更改来源！来源：billy5208，感谢分享补丁来源：https://www.gamestar.top/forum.php?mod=viewthread&tid=502&extra=page%3D8%26filter%3Dauthor%26orderby%3Ddateline󰄼 赞 125 赏󰄯 分享,体育竞速
283,2018-05-30,[5.05]《人中北斗》港版 繁体中文版（已修正）,手机发的，地址多删了，感谢提醒！！您已评论，请查看如下隐藏内容哦！链接：https://pan.baidu.com/s/1crcb-BITS-NdA6VJhdZVPQ 密码：8502解压密码：如龙塞高经测试，密码无误！来源：热心网友提供如果你是作者请邮箱联系我更正。󰄼 赞 150 赏󰄯 分享,动作类
282,2018-05-30,[5.05]《FIFA18》中文版（6月3日修复了）,昨天就从多玩存了，然后因为5天禁转，也就没发，今天作者从贴吧给我留言了，然后这个资源又重见天日了。对了，无世界杯。您已评论，请查看如下隐藏内容哦！如果喜欢本站，可以打赏来支持站长。FIFA 2018 完整版，有的分享链接里面的压缩包不完整，重新分享一下：链接: http://pan.baidu.com/s/11FSYg4gUPpSSsHX_WPJzsw  密码: kq57备用！链接: http://pan.baidu.com/s/19ug05eVrGsAYwU2GtUZC-Q  密码: 999fFIFA18 本体+1.10补丁  链接: http://pan.baidu.com/s/1LNDS3LWoeqIgOdbTxdo1EA 密码: p37j󰄼 赞 115 赏󰄯 分享,体育竞速
280,2018-05-30,[5.05]《勇者斗恶龙11 追寻逝去的时光》中文版（2个DUMP）,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/1bngduU-G146wU0HbHx78Ow 密码: x9x5解压密码：一夜倾城哈哈本站热心网友肥肥的喵提供您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/18mGRua-VGPTwTcNP76f1VA 密码: veft英文名称：Dragon Quest XI - Sugi Sarishi Toki o Motomete游戏原名：ドラゴンクエストXI 過ぎ去りし時を求めて游戏语言：中文(非国行)开发厂商：Square Enix发行厂商：Square Enix发售日期：2017-11-11SE在7月28日的DQ新作发布会上正式公开了《勇者斗恶龙11》，本作将登陆PS4和3DS平台，此外还确认会登陆任天堂的新机种NX。《勇者斗恶龙11》并非网游作品，但会增强网络联机要素。本作目前公开的2个版本的核心开发成员是相同的，PS4版的制作人是冈本北斗，3DS版的制作人则是横田贤人。PS4版采用虚幻4引擎制作，支持跳跃动作，怪物可见，视角也能360度旋转；3DS版则是上屏3D画面，由遥感控制移动选择，下屏幕为怀旧2D画面，由十字剑控制移动选择。来源：热心网友提供󰄼 赞 181 赏󰄯 分享,角色扮演
279,2018-05-30,[5.05]《初音未来 歌姬计划 未来音符DX》中文版（加入1.01补丁）,《初音未来 歌姬计划 未来音符DX 1.0 》港版繁中 本體https://pan.baidu.com/s/1qfMofNLiZg-9WrrKdEGNVg  密码: xnpm《初音未来 歌姬计划 未来音符DX 1.01 》港版繁中更新補丁修正Dump板 歌曲完整238 songs链接: https://pan.baidu.com/s/1pI7Pa,其他类型
278,2018-05-30,[5.05]《莉迪与瑟尔的工作室 不可思议绘画的炼金术士》中文版,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/10qVlLDs25bgtSuh-8XOvIw 密码: xfz5MD5：c72ea504fa07aca74845cee1b1ddeb9b英文名称：Atelier Lydie & Suelle - The Alchemists and the Mysterious Paintings游戏原名：リディー＆スールのアトリエ 不思議な絵画の錬金術士游戏语言：中文(非国行)开发厂商：Gust发行厂商：Koei Tecmo莉迪与瑟尔的工作室 不可思议绘画的炼金术士本作中的两位主角是一对姐妹，她们在帮父亲经营一家经营不善的工作室，但在一个偶然的机会里两人进入了绘画里的世界，于是两人一边磨炼自己的炼金技术，一边为了让自家的工作室成为全国最棒而努力。主角家的工作室位于阿达雷特王国的首都梅尔威尤，那是一家小小的店铺。两姐妹从小和父亲住在这里，并梦想着“有朝一日，让店铺成为全国第一”。但事与愿违，姐妹两都还不成熟，而且梦想与现实呈现相反的情景，每日惨淡经营。有一天，两人发现了一幅画，画中有一个像梦一样的世界，里边的各种材料堆积如山。于是，两姐妹随着与画的相遇，开始追逐起自己的梦想。来源：多玩热心网友肥肥的喵󰄼 赞 58 赏󰄯 分享,动作类
277,2018-05-29,[4.55]《魔女与百骑兵2》中文版,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/1K6aR9YVOHZDelauz-FeHPw 密码: y75dMD5：70569d308f24fd2248ea1be8a2210dfa解压密码见网盘文件夹名英文名称：Majo to Hyakkihei 2 / The Witch and the Hundred Knight 2游戏原名：魔女と百騎兵2游戏语言：中文(非国行)开发厂商：日本一（NIS）发行厂商：日本一（NIS）发售日期：2017-05-25《魔女与百骑兵》系列新作，继承前作在动作方面的爽快感。前作主角梅塔莉卡的故事已经落幕，本作魔女丘露卡和新的百骑兵的故事正式开幕。只有少女才会染上的不治之症——「魔女病'」，其额头上的第三只眼一旦完全觉醒，少女就会成为依存放肆欲望而不断破坏的「魔女」。在魔女病而荒废的幻想世界『凯瓦拉』，人们过着随时要提防魔女的胆怯生活。某处村庄里有一对姊妹——雅玛莉耶和米露姆，相依为命地生活着。 不料从森林里独自回来的米露姆，她的额头出现魔女病的征兆，物语由此展开……感谢本站网友提供！javascript:;赏󰄯 分享,角色扮演
276,2018-05-29,[5.05]《龙珠 战士Z》港版中文版（和欧版 英语版）,您已评论，请查看如下隐藏内容哦！转自极模论坛：分享者：黑夜七龍珠FighterZ 港版 自dump链接：https://pan.baidu.com/s/1VVWVX947ZPtTg9Xfihyngw  密码：h4fj转载请注明出处欧版：链接: https://pan.baidu.com/s/1tBAjtcVeOVdrH6RyYjcEXA 密码: e547MD5：2f0bc6f60786c754efb2546fd0dce2e7，3654cb08a457bf9e6066bdcefd97d834英文名称：Dragon Ball FighterZ游戏语言：欧洲语言开发厂商：Arc System Works发行厂商：BNEI发售日期：2018-01-26《龙珠 战士Z》由万代南梦宫授权《罪恶装备》开发商Arc System Works打造，是一款经典风格的横版2D格斗游戏新作。与《罪恶装备》系列类似，《龙珠 战士Z》主打3V3格斗。感谢本站网友提供！󰄼 赞 145 赏󰄯 分享,格斗类
274,2018-05-29,[5.05]《战神》中文版（添加MD5）,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/1aBjX0lxIndGcdII5AzMXCQ  密码: yrvt解压密码：daj0668Benladen注：本人已亲自测试，一次解压成功。。。版本 1.0（新补丁需要5.50+）MD5从百度云获取的，供参考：1-98805473d6bb78aeaed0bcb8a650ff09ee07c586f29860081f493623a1439200eb772449684eb692ee7a8e96419b63426d788c840c0e0823ce2db708bd274286ad96bc6b20461438a400f2bdb8893397e518f6fd2ec54d85b22d4fae80c174c86b523f780d208e13e338c95a26c89818b7f48a48c62e82007d558f25fc5fab468f11ed0beece5a8bbddfb5e44787965a8关于提醒001解压错误，7z格式原因，不一定是001错误！！请看这个文章：http://www.ksohu.com/?id=275 必须5.05破解才能玩！！感谢网友提醒。来源：http://bbs.duowan.com/thread-46323407-1-1.html󰄼 赞 576 赏󰄯 分享,动作类
273,2018-05-29,[5.05]《如龙 极2》港版 中文版 1.06,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/1xLlioS1uEo1IvZTjPhoaPA  密码: z8az解压密码：躺倒之龙来源：http://bbs.duowan.com/thread-46324323-1-1.html󰄼 赞 183 赏󰄯 分享,动作类
272,2018-05-29,[5.05]《Djmax Respect》日版（补丁+dlc）,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/1xY3wYFRSRQNe_iJ_iXayMw  密码: m92zDjmax Respect 日版 1.06 本体+补丁+全dlc链接:https://pan.baidu.com/s/1LmRIpgNjAwd6xFmyWDRlxQ 密码:1abc来源：http://bbs.duowan.com/thread-46324404-1-1.html󰄼 赞 26 赏󰄯 分享,其他类型
271,2018-05-29,[5.05]《超级机器人大战X》中文版,您已评论，请查看如下隐藏内容哦！链接: https://pan.baidu.com/s/1cGwDz_1OsCUVe85B90ELsg 密码: b2n7MD5：5fc313dbbd3967208a87dfd11b3b2ba3英文名称：Super Robot Taisen X游戏语言：中文(非国行)开发厂商：BNEI发行厂商：BNEI发售日期：2018-03-29《超级机器人大战X》将带来更加优秀的游戏系统及画面。同时，本作将采用全新的世界观，就算是没有玩过《超级机器人大战》系列的玩家也可放心享用这一部完结的剧情。《超级机器人大战X》参战作品一览：无敌钢人泰坦3，圣战士丹拜因，圣战士丹拜因：New Story of Aura Battler Dunbine，机动战士Z高达，机动战士高达ZZ，机动战士高达：逆袭的夏亚，机动战士高达：逆袭的夏亚 贝托蒂卡的子嗣，机动战士高达F91，机动战士海盗高达：钢铁的7人，新机动战记高达W：无尽的华尔兹，魔神英雄传，高达G之复国运动，Buddy Complex，Buddy Complex完结篇，蓝宝石之谜，勇者特急，叛逆的鲁路修，CROSS ANGE：天使与龙的轮舞，真魔神Z篇，魔神凯撒，真魔神ZEROvs暗黑大将军，天元突破红莲螺岩，天元突破红莲螺岩剧场版：螺岩篇。来源：http://bbs.duowan.com/thread-46324378-1-1.html󰄼 赞 116 赏󰄯 分享,动作类
